Date,Time,kWh Forn,kWh Rec,kVARh Forn,kVARh Rec,Vll an mean,Vll bn mean,Vll cn mean,Ia mean,Ib mean,Ic mean,kWh FornCP,kWh RecCP,kVARh FornCP,kVARh RecCP
3/6/14,05:05:00000,648355103,0,0,31518471,40501296875,36759851563,40726652344,65141747,65298866,68517914,648355103,0,0,31518471
3/6/14,05:10:00000,654336731,0,0,27537764,40488785156,36714734375,40707781250,65736443,65917725,69233154,654336731,0,0,27537764
3/6/14,05:15:00000,661702209,0,0,22721785,40486617188,36587238281,40697835938,66624489,66732292,69982719,661702209,0,0,22721785
3/6/14,05:20:00000,661028748,0,0,24146521,40516214844,36797625000,40710652344,66448532,66580582,69610237,661028748,0,0,24146521
3/6/14,05:25:00000,658338074,0,0,25130823,40515964844,36659398438,40694976563,66274391,66435654,69421165,658338074,0,0,25130823
3/6/14,05:30:00000,657392334,0,0,24045782,40500867188,36865714844,40674488281,65932770,66393288,69160889,657392334,0,0,24045782
3/6/14,05:35:00000,654092163,0,0,24892273,40514812500,36583078125,40684617188,65939941,66122307,68915810,654092163,0,0,24892273
3/6/14,05:40:00000,655292664,0,0,25934927,40332277344,36319753906,40502171875,66496109,66593529,69371918,655292664,0,0,25934927
3/6/14,05:45:00000,659946655,0,0,17131542,40700488281,36743289063,40864871094,66252823,66280258,69255989,659946655,0,0,17131542
3/6/14,05:50:00000,667902588,0,0,16212973,40708324219,36910011719,40868109375,66866341,67065933,69938019,667902588,0,0,16212973
3/6/14,05:55:00000,666626770,0,0,15835652,40691894531,37130875000,40850738281,66523849,66861404,69714539,666626770,0,0,15835652
3/6/14,06:00:00000,668749084,0,0,15300838,40699066406,37314257813,40856398438,66688438,66926971,69716080,668749084,0,0,15300838
3/6/14,06:05:00000,670065735,0,0,15555470,40721226563,37352730469,40875632813,66759796,66986412,69847755,670065735,0,0,15555470
3/6/14,06:10:00000,654234680,0,0,30830530,40737972656,37351488281,40886796875,65140648,65356758,68442459,654234680,0,0,30830530
3/6/14,06:15:00000,629912781,0,0,50944588,40763554688,37539457031,40912492188,62482635,62925220,66182030,629912781,0,0,50944588
3/6/14,06:20:00000,615665833,0,0,60746826,40803214844,37471011719,40954695313,61223377,61535591,64780670,615665833,0,0,60746826
3/6/14,06:25:00000,620598267,0,0,53510765,40790156250,37914730469,40945269531,61430656,61736649,64852516,620598267,0,0,53510765
3/6/14,06:30:00000,618711182,0,0,58561306,40784300781,38060351563,40943265625,61158215,61266529,64937363,618711182,0,0,58561306
3/6/14,06:35:00000,596818237,0,0,83701027,40230359375,37141453125,40384988281,60455688,60492886,63981323,596818237,0,0,83701027
3/6/14,06:40:00000,581515564,0,0,96961212,40035308594,36755511719,40192386719,59391815,59800369,62953327,581515564,0,0,96961212
3/6/14,06:45:00000,582474731,0,0,96445251,40094933594,37179781250,40247070313,59351349,59470566,62623222,582474731,0,0,96445251
3/6/14,06:50:00000,582696472,0,0,96828674,40102562500,36896589844,40257781250,59700985,59506348,62780579,582696411,0,0,96828674
3/6/14,06:55:00000,581936829,0,0,96683670,40107296875,37210421875,40258171875,59346394,59219872,62630951,581936829,0,0,96683670
3/6/14,07:00:00000,574841797,0,0,97367096,40080628906,37175414063,40231851563,58702702,58607174,61899166,574841797,0,0,97367096
3/6/14,07:05:00000,416194550,0,11317411,120667091,29357189453,27080337891,29465302734,44993416,45255451,47619263,416194550,0,11317411,120667091
3/6/14,07:10:00000,522132751,0,0,256566132,40008398438,36483738281,40167328125,58986622,59559872,62334362,522132751,0,0,256566132
3/6/14,07:15:00000,597293823,0,0,186262589,39996277344,36549382813,40150582031,63194771,63902271,66718170,597293762,0,0,186262589
3/6/14,07:20:00000,603742371,0,0,175500504,40108570313,36767500000,40257351563,63119656,64165016,66729492,603742371,0,0,175500504
3/6/14,07:25:00000,604035828,0,0,177445343,40051859375,36824257813,40206414063,63226563,64278244,66804276,604035828,0,0,177445343
3/6/14,07:30:00000,603704346,0,0,177832474,40034632813,36728125000,40188476563,63473034,64336838,66626976,603704346,0,0,177832474
3/6/14,07:35:00000,609341797,0,0,177129959,40044085938,36816609375,40198808594,64072090,64786240,66947151,609341797,0,0,177129959
3/6/14,07:40:00000,612152527,0,0,180493607,40005390625,36730816406,40161472656,64681076,65194313,67305817,612152527,0,0,180493607
3/6/14,07:45:00000,615683960,0,0,182276260,39927828125,36783878906,40086492188,65019241,65756615,67760208,615683960,0,0,182276260
3/6/14,07:50:00000,613557739,0,0,181830093,39879472656,36182746094,40042281250,64919838,66198143,68163033,613557739,0,0,181830093
3/6/14,07:55:00000,624433899,0,0,172678665,40017203125,36581671875,40175539063,65450302,66509392,68531799,624433899,0,0,172678665
3/6/14,08:00:00000,636607300,0,0,165895050,40184925781,36798976563,40342812500,66169182,66987350,69460381,636607300,0,0,165895050
3/6/14,08:05:00000,634295349,0,0,169308716,40128402344,36685535156,40287542969,65973389,67103226,69571045,634295349,0,0,169308716
3/6/14,08:10:00000,637122803,0,0,169516144,40098527344,36583449219,40256707031,66353943,67322868,70139946,637122803,0,0,169516144
3/6/14,08:15:00000,643443970,0,0,166319580,40157554688,36392375000,40311683594,66987244,67781181,70904358,643443970,0,0,166319580
3/6/14,08:20:00000,650237427,0,0,163788116,40167429688,36321363281,40319351563,67511757,68588264,71556992,650237427,0,0,163788116
3/6/14,08:25:00000,656831421,0,0,160546555,40167160156,36349371094,40317964844,68240387,69043747,72028214,656831421,0,0,160546555
3/6/14,08:30:00000,663423157,0,0,157394333,40147621094,36367101563,40299796875,68809616,69467125,72812569,663423218,0,0,157394318
3/6/14,08:35:00000,668515564,0,0,154012909,40142238281,36452832031,40291511719,69065720,69929169,73252838,668515564,0,0,154012909
3/6/14,08:40:00000,674074036,0,0,152586838,40062429688,36447042969,40215238281,69756943,70810730,73969673,674074036,0,0,152586838
3/6/14,08:45:00000,623586609,0,0,194208878,40020117188,36461117188,40174429688,66489380,66624580,69495293,623586609,0,0,194208878
3/6/14,08:50:00000,663702393,0,0,157800507,40172664063,36783058594,40329281250,68737946,68925896,72535133,663702393,0,0,157800507
3/6/14,08:55:00000,674117615,0,0,146469284,40239789063,36793535156,40392917969,69190796,69731071,73421234,674117615,0,0,146469284
3/6/14,09:00:00000,666402527,0,0,148648224,40251378906,36461566406,40408058594,69011528,68611748,73144386,666402527,0,0,148648224
3/6/14,09:05:00000,671773682,0,0,146754440,40276527344,36557718750,40430644531,69505348,68946083,73511078,671773682,0,0,146754440
3/6/14,09:10:00000,679899292,0,0,142668030,40304078125,36720871094,40459171875,70108711,69403961,74204514,679899292,0,0,142668030
3/6/14,09:15:00000,691142456,0,0,133718018,40281761719,36682011719,40436625000,71108521,70302567,75302490,691142456,0,0,133718018
3/6/14,09:20:00000,697668640,0,0,122346062,40261691406,36688156250,40416640625,71247673,70975975,75956474,697668640,0,0,122346062
3/6/14,09:25:00000,704724243,0,0,112792213,40652316406,36870761719,40804660156,71183479,70841949,76136063,704724243,0,0,112792213
3/6/14,09:30:00000,722571045,0,0,97449211,41057039063,37612769531,41209062500,71715187,71212776,76946564,722571106,0,0,97449211
3/6/14,09:35:00000,738111816,0,0,92120934,41027929688,37765632813,41179062500,73165451,72630966,78265778,738111816,0,0,92120934
3/6/14,09:40:00000,723858826,0,0,98644440,41028527344,37577222656,41179789063,71893562,71552734,77104530,723858826,0,0,98644440
3/6/14,09:45:00000,706941895,0,0,105035942,41036464844,37783738281,41187832031,70184021,69885651,75175667,706941895,0,0,105035942
3/6/14,09:50:00000,705307251,0,0,107537712,40968726563,37821550781,41125035156,70056984,69806343,75147125,705307251,0,0,107537712
3/6/14,09:55:00000,710512817,0,0,105048218,40929625000,38103230469,41084625000,70485725,70039040,75454163,710512817,0,0,105048218
3/6/14,10:00:00000,706654114,0,0,107940399,40917503906,37857398438,41076804688,70433357,69725136,75341850,706654114,0,0,107940399
3/6/14,10:05:00000,710887573,0,0,105001221,40963562500,37420144531,41123597656,71002121,70438583,75975143,710887573,0,0,105001221
3/6/14,10:10:00000,706920593,0,0,107073082,40970464844,37261703125,41131035156,70654991,70192070,75788155,706920593,0,0,107073082
3/6/14,10:15:00000,705582214,0,0,107380608,40965019531,37341890625,41125703125,70569031,70041183,75466240,705582214,0,0,107380600
3/6/14,10:20:00000,707147461,0,0,107756081,40968984375,37380214844,41129191406,70610878,70230759,75656425,707147461,0,0,107756081
3/6/14,10:25:00000,707626953,0,0,109704880,40904054688,37164058594,41065871094,71011047,70450874,75932114,707626953,0,0,109704880
3/6/14,10:30:00000,667147766,0,3399180,141221817,40896035156,37617660156,41057011719,67619591,67329346,72314850,667147766,0,3399180,141221817
3/6/14,10:35:00000,663617432,0,0,143523743,40940964844,37301625000,41099207031,67238632,67179939,71360649,663617432,0,0,143523743
3/6/14,10:40:00000,673137939,0,0,126005333,40963781250,37293906250,41123488281,67911446,67495934,72059334,673137939,0,0,126005333
3/6/14,10:45:00000,680471069,0,0,119679024,40967363281,37398585938,41125921875,68438515,68145218,72509216,680471069,0,0,119679024
3/6/14,10:50:00000,692699829,0,0,112699142,40987109375,37496375000,41146777344,69651314,68921112,73525902,692699829,0,0,112699142
3/6/14,10:55:00000,682011963,0,0,116710625,40983031250,37623707031,41138171875,68479401,67939301,72487930,682011963,0,0,116710625
3/6/14,11:00:00000,687822327,0,0,118672943,40980324219,37657718750,41138652344,68987762,68467453,73254707,687822327,0,0,118672943
3/6/14,11:05:00000,675684265,0,0,124807922,40995691406,37746660156,41157960938,67779099,67441269,71984039,675684265,0,0,124807922
3/6/14,11:10:00000,670551025,0,0,126749077,41003308594,37928882813,41164871094,67230309,66833832,71325272,670551025,0,0,126749077
3/6/14,11:15:00000,667109558,0,0,128803467,40972253906,38049160156,41135011719,66901199,66253822,71191917,667109558,0,0,128803467
3/6/14,11:20:00000,666091309,0,0,126910316,40983281250,38231218750,41145281250,66727440,65996117,70794662,666091309,0,0,126910316
3/6/14,11:25:00000,663612854,0,0,130012680,41001750000,37583414063,41165808594,67017334,66090042,71069351,663612854,0,0,130012680
3/6/14,11:30:00000,671909973,0,0,125520340,41014925781,37475964844,41174476563,67870430,67004219,71650085,671909973,0,0,125520340
3/6/14,11:35:00000,655592468,0,0,123493736,41027671875,37624847656,41183875000,66074051,65454079,69917458,655592468,0,0,123493736
3/6/14,11:40:00000,651700439,0,0,132228897,41020785156,37378300781,41180261719,66153320,65224686,69669212,651700439,0,0,132228897
3/6/14,11:45:00000,659548340,0,0,124331787,41032960938,37328656250,41189058594,66762733,65773834,70428734,659548340,0,0,124331787
3/6/14,11:50:00000,661102966,0,0,120025330,41062824219,37354097656,41218824219,66826630,65600159,70597092,661102966,0,0,120025330
3/6/14,11:55:00000,665026550,0,0,118947052,41089566406,37463347656,41242457031,67205254,65886780,70698761,665026550,0,0,118947052
3/6/14,12:00:00000,658396729,0,0,120701454,41055484375,37352351563,41211566406,66732086,65405411,70069534,658396729,0,0,120701454
3/6/14,12:05:00000,655582336,0,0,125596909,40802117188,36916531250,40964125000,67050034,65978615,70277817,655582336,0,0,125596909
3/6/14,12:10:00000,690146790,0,0,104208748,40979785156,37253671875,41134359375,69589943,68596611,73120819,690146790,0,0,104208748
3/6/14,12:15:00000,697439697,0,0,99588974,40983214844,37305882813,41139441406,70281540,69069534,73806107,697439697,0,0,99588974
3/6/14,12:20:00000,700501770,0,0,96212311,40972089844,37785527344,41125996094,70130417,68954979,73937340,700501770,0,0,96212311
3/6/14,12:25:00000,695872437,0,0,98955940,40966925781,37849269531,41118601563,69552284,68661499,73450645,695872437,0,0,98955940
3/6/14,12:30:00000,689212158,0,0,98633423,40970082031,38130593750,41119878906,68845436,67842575,72376091,689212158,0,0,98633423
3/6/14,12:35:00000,696249268,0,0,94117348,40956093750,38304968750,41107187500,69531693,68361099,72726425,696249268,0,0,94117348
3/6/14,12:40:00000,695587158,0,0,94154480,40920828125,38439750000,41075343750,69410606,68231865,72625237,695587158,0,0,94154480
3/6/14,12:45:00000,692057129,0,0,93536484,40924628906,38480980469,41079683594,69025055,67848709,72210251,692057129,0,0,93536484
3/6/14,12:50:00000,688346497,0,0,91875618,40950855469,38485746094,41106375000,68619499,67370316,71816864,688346497,0,0,91875618
3/6/14,12:55:00000,685936157,0,0,90491249,40951421875,38272757813,41105535156,68370537,67327850,71754616,685936157,0,0,90491249
3/6/14,13:00:00000,694071777,0,0,83750763,40923511719,38256511719,41080015625,69147133,68037109,72550377,694071777,0,0,83750763
3/6/14,13:05:00000,705507935,0,0,75722290,40826582031,38104375000,40983511719,70519333,69081192,73873344,705507874,0,0,75722290
3/6/14,13:10:00000,706036743,0,0,75130821,40832210938,37474351563,40986546875,71024422,69370338,74461182,706036743,0,0,75130821
3/6/14,13:15:00000,702584717,0,0,77228256,40811675781,37628542969,40967710938,70770065,68894501,73950462,702584717,0,0,77228256
3/6/14,13:20:00000,699273987,0,0,80788269,40810062500,36613843750,40967019531,71232620,69188217,74319893,699273987,0,0,80788269
3/6/14,13:25:00000,701004333,0,0,77243179,40788343750,36494414063,40945562500,71370148,69371223,74718475,701004395,0,0,77243179
3/6/14,13:30:00000,710551208,0,0,72118729,40795148438,36602570313,40952710938,72066383,70319031,75596603,710551208,0,0,72118729
3/6/14,13:35:00000,715811340,0,0,66834267,40757652344,36641429688,40917406250,72389008,70930290,76184471,715811340,0,0,66834267
3/6/14,13:40:00000,722254822,0,0,63877666,40757324219,36940671875,40914832031,72826485,71242691,76687210,722254822,0,0,63877666
3/6/14,13:45:00000,727214417,0,0,60687122,40738726563,36961410156,40897535156,73385674,71635506,77156944,727214417,0,0,60687122
3/6/14,13:50:00000,721500305,0,0,63363266,40748750000,36959417969,40905136719,72784164,71071472,76652977,721500305,0,0,63363266
3/6/14,13:55:00000,719693848,0,0,64532478,40748652344,36650730469,40902433594,72746117,71340889,76589699,719693787,0,0,64532478
3/6/14,14:00:00000,731505127,0,0,58585014,40767824219,37098230469,40918203125,73634834,72239021,77220352,731505127,0,0,58585014
3/6/14,14:05:00000,734025818,0,0,57828346,40758570313,36648183594,40913609375,74373787,72690186,77699478,734025818,0,0,57828346
3/6/14,14:10:00000,741849976,0,0,54454197,40769957031,36645617188,40922230469,75120308,73524391,78348877,741849976,0,0,54454197
3/6/14,14:15:00000,748073608,0,0,51949387,40773156250,36524605469,40928113281,75945023,74117142,78964722,748073608,0,0,51949387
3/6/14,14:20:00000,747700745,0,0,52852436,40734296875,36706644531,40886375000,75744652,74089081,78864792,747700745,0,0,52852436
3/6/14,14:25:00000,745600159,0,0,55544552,40671828125,36481351563,40822792969,75626534,74242561,79014977,745600159,0,0,55544552
3/6/14,14:30:00000,752157837,0,0,54111935,40602437500,36840480469,40761320313,76268188,74436043,79610626,752157837,0,0,54111935
3/6/14,14:35:00000,751271912,0,0,53558804,40647917969,36871632813,40811691406,76047485,74296005,79492043,751271912,0,0,53558804
3/6/14,14:40:00000,750965271,0,0,54903675,40721796875,37064343750,40886125000,75888283,74067627,79155563,750965271,0,0,54903675
3/6/14,14:45:00000,757386047,0,0,50720856,40763335938,37446906250,40929394531,76282753,74210823,79503578,757386047,0,0,50720856
3/6/14,14:50:00000,772614075,0,0,44650036,40770132813,37251718750,40934535156,77954292,75978973,80953102,772614075,0,0,44650036
3/6/14,14:55:00000,771278931,0,0,45579163,40782839844,37303125000,40945949219,77686127,75713371,80963264,771278992,0,0,45579163
3/6/14,15:00:00000,768364380,0,0,48512180,40786546875,37170062500,40951773438,77388664,75590485,80824799,768364380,0,0,48512180
3/6/14,15:05:00000,763230225,0,0,47944794,40762140625,37278320313,40928839844,76822411,75142136,80093216,763230225,0,0,47944794
3/6/14,15:10:00000,766247498,0,0,47470726,40773640625,36813222656,40940171875,77306862,75871605,80781418,766247498,0,0,47470726
3/6/14,15:15:00000,768330200,0,0,44322384,40733820313,36991835938,40906289063,77311234,75911484,81073517,768330200,0,0,44322384
3/6/14,15:20:00000,774688965,0,0,40889229,40795492188,37379464844,40967011719,77812210,76008247,81249977,774688965,0,0,40889229
3/6/14,15:25:00000,776786072,0,0,40042942,40828832031,37237382813,41000796875,78051880,76259392,81640953,776786072,0,0,40042942
3/6/14,15:30:00000,773953552,0,0,40044666,40855527344,37424722656,41024097656,77537552,75762726,81358902,773953552,0,0,40044666
3/6/14,15:35:00000,776139832,0,0,37912598,40854472656,37692550781,41022390625,77574730,75620346,81535629,776139832,0,0,37912598
3/6/14,15:40:00000,784567200,0,0,36154785,40856351563,37497625000,41027367188,78662773,76657120,82348679,784567200,0,0,36154785
3/6/14,15:45:00000,774492554,0,0,42584602,40873070313,37667664063,41041832031,77287697,75727470,81327423,774492554,0,0,42584602
3/6/14,15:50:00000,775199951,0,0,40932472,40871519531,37808753906,41041449219,77313248,75566566,81325645,775199951,0,0,40932472
3/6/14,15:55:00000,770312500,0,0,42453529,40871437500,37540683594,41038226563,77275414,74988541,81052315,770312500,0,0,42453526
